# Shadow tomography log started 2020-01-30 12:18:30
# Dimension = 32
# True state = (-0.04253849  0.06026821 -0.11189757  0.12480997  0.11420122  0.08507518  0.03483992 -0.06958561 -0.02387117  0.31656915 -0.01901664  0.24493499  0.14841320 -0.01453716 -0.04509974 -0.11346489 -0.11893803  0.06505946  0.08099915 -0.11042199 -0.00411617 -0.36350052 -0.28820120 -0.10332123  0.22114837  0.12355172 -0.04220527 -0.01048672 -0.00556871 -0.08898689 -0.04336205 -0.19881504 -0.05524026 -0.12070405  0.07842430 -0.00858368 -0.08455496  0.12185433 -0.19725007  0.05794396 -0.04262981  0.11087326  0.02171164 -0.06994538  0.14488513 -0.07044524  0.01835244 -0.06047994 -0.13057125  0.02144598  0.15899372  0.07499059  0.08441177 -0.09387125  0.15260157  0.01654506  0.15789416  0.06631318  0.03489070  0.10071068  0.01880188 -0.03118708 -0.14003723 -0.27628668)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15        re16        im16        re17        im17        re18        im18        re19        im19        re20        im20        re21        im21        re22        im22        re23        im23        re24        im24        re25        im25        re26        im26        re27        im27        re28        im28        re29        im29        re30        im30        re31        im31
  9353691  1091    0.19307102 -0.15053473  0.11706443  0.26104471 -0.16739065  0.06811811  0.20917338  0.11164039 -0.05258737 -0.12663854  0.08474510 -0.10069486  0.05237960 -0.19671951  0.02488030  0.08806708  0.10797236  0.12768557 -0.03884566  0.16638125  0.08007799 -0.12821057  0.11780001  0.15848747  0.12295378 -0.10189660  0.07625055  0.25949934 -0.07688185  0.01746962 -0.05869310  0.12653443 -0.03208027  0.03633227 -0.12179221 -0.02094874 -0.03326369 -0.09082473  0.17860870  0.14137191  0.24720159  0.07046658 -0.03273111 -0.06566133 -0.11509586 -0.29108078 -0.10064716  0.02708494 -0.19213122  0.00019063  0.01732243 -0.04037390  0.03702475 -0.06127502  0.06464879 -0.08119246  0.16296195 -0.07978539 -0.18300816  0.10426968  0.16611345  0.10320062  0.09408394  0.04228321
  9365295  11604  -0.07330034 -0.08167706 -0.15542562  0.07378875  0.18871197 -0.30948406 -0.00737202  0.06723568 -0.02304724 -0.04468196 -0.01764948 -0.00439003  0.07679676 -0.17612619  0.06289783 -0.02086372  0.04852413  0.04338637 -0.07739143 -0.08452198  0.11523902  0.19648179  0.03113131  0.01562421  0.08478276  0.00320031  0.10227546 -0.10087402  0.16098546 -0.03657592  0.02329675  0.14439802  0.09329866  0.03061421 -0.12847108 -0.09515931  0.12838448 -0.09496667  0.23586445 -0.23494718  0.05378137  0.03990633 -0.09678698  0.04441662  0.00503652 -0.06121533  0.07960348  0.00244022 -0.02794184 -0.13952668  0.00633530  0.16883826  0.00010987 -0.17170141 -0.09227268  0.20405673 -0.06889554  0.05462862  0.00740917 -0.09856631 -0.01406108 -0.24482427  0.42767411 -0.21170475
  9366131  836     0.23048459  0.03835072  0.14878049  0.00205535  0.06577606  0.02523302 -0.09271768  0.06379965 -0.01299854  0.06215390  0.22608879 -0.10244460  0.10694176 -0.03294532 -0.27777818  0.26271574 -0.09968932 -0.00211468  0.03742275 -0.21886427  0.01046525  0.00354919 -0.08684892 -0.12565865 -0.07733616 -0.09045107 -0.19771661 -0.23802486 -0.22837405  0.00505152 -0.00114066  0.14979378 -0.22390532  0.04982949 -0.02257449 -0.05062273 -0.07686379 -0.01008184  0.03800819  0.01082015 -0.00031106 -0.16053896 -0.00948752 -0.05152268 -0.24774792 -0.12784780 -0.02850924 -0.05841189  0.17873410 -0.03572830  0.14535105 -0.09652890  0.08581427 -0.08359961  0.10627171  0.11831866 -0.05887492 -0.21599349 -0.08181570 -0.09549642 -0.09559977 -0.24871176  0.00430334  0.00859374
  9369438  3307   -0.09507862  0.00131022  0.13922633  0.18986756 -0.06040356  0.10245811  0.08736866 -0.00280839 -0.15676951  0.19741614  0.05672729  0.06263227  0.25399588  0.07307096 -0.06517692  0.13782160 -0.18149933 -0.06348387 -0.09975128 -0.00700145 -0.03638421  0.12797066  0.02781944  0.07324164 -0.19767425  0.01398252 -0.03041433 -0.19532218  0.12226884  0.13337852  0.11252577 -0.07689056  0.14224390 -0.03538015 -0.21614502  0.08024064 -0.05690570 -0.13402561  0.08575246  0.18546214  0.10299460  0.03509728 -0.33171755  0.13415668  0.20548789  0.04842151  0.10187587 -0.20447665 -0.11943882  0.00555325  0.06479143 -0.11222511 -0.14007666 -0.11139589  0.00871092  0.06865453 -0.20910656  0.02551634  0.11096194  0.04889122  0.17805525  0.09340097 -0.08014396  0.03761551
  9371234  1796   -0.13063430  0.14167306 -0.28774987 -0.04215436  0.01823009  0.00749961  0.11718437  0.06442571 -0.02200679 -0.02805077 -0.04621267 -0.06955579  0.04071867 -0.07667157  0.11149647  0.06455535  0.04085571 -0.11845334  0.04047999  0.09152119  0.08571450 -0.04569753 -0.01835105  0.08195115 -0.05363398  0.09354165 -0.20180535 -0.24597567 -0.04630003 -0.02020349 -0.00677262 -0.16732077 -0.16050451  0.06007023 -0.40105811 -0.02025953 -0.20133949  0.06676556  0.13836805  0.01961646  0.08398708 -0.01121848  0.09845919 -0.10196547 -0.10352938  0.19686620 -0.15729530 -0.05926965  0.01685191  0.00215446 -0.15732942  0.32912055  0.13434555  0.16059558  0.02502285  0.04284643  0.08195287 -0.21204403  0.00985633  0.02812053  0.19106979  0.08391573 -0.06160506 -0.04746418
  9375969  4735   -0.12791682 -0.03947923 -0.14484855  0.12872929 -0.05128367  0.02636980  0.07232747 -0.06149265  0.22655978 -0.00919777 -0.07404650 -0.30338893  0.03847218  0.00945852 -0.03370709 -0.13040239 -0.03251561 -0.16089042  0.09879275 -0.06923147 -0.06231122 -0.06889224  0.17576546  0.05736762 -0.19817979 -0.18128732 -0.07858805  0.14079751  0.12417959  0.23015200  0.01400394 -0.15788512 -0.02137379 -0.25231180 -0.16629446 -0.04834151 -0.15965007 -0.05078941 -0.06204996 -0.07959265 -0.05937501  0.18387468  0.11362837 -0.13412631 -0.04228198 -0.19102359  0.00562270 -0.09908831  0.02231204 -0.01148961  0.07417210 -0.04342513 -0.13667051 -0.06755881 -0.16626457  0.05920611  0.02263418 -0.02021113  0.02150959 -0.06391905 -0.23652267 -0.21775519  0.02595026  0.25871563
  9377825  1856    0.13018811 -0.02325203 -0.17515769  0.06471639 -0.13595475 -0.07283612 -0.21822814  0.00221485  0.07026049  0.05804677 -0.11126652  0.29933555  0.11128791  0.04412445  0.24422559 -0.05857933 -0.02901038 -0.21506854  0.03592495 -0.01998186  0.23583986 -0.03068080  0.25550719  0.00840119  0.11138323 -0.09109159  0.03824654 -0.13338643 -0.06722251  0.07260070  0.00148327  0.06959401 -0.02383553 -0.20038848  0.06268492  0.06441078  0.05719151  0.18622209  0.24210670 -0.05505340  0.00382680 -0.01769314 -0.05697980  0.07052562 -0.12017131  0.09353439 -0.03378647 -0.12317893  0.05972402 -0.10883021 -0.06946252 -0.32246587 -0.08663432 -0.01324625 -0.02064756 -0.19509436 -0.01868351 -0.21969439 -0.14002510 -0.12688699 -0.03020710  0.09293548 -0.01008699  0.04917191
  9381017  3192    0.00527301  0.05542062  0.14727857  0.14991262  0.05464896 -0.11434522  0.00701902  0.13044983  0.24665355  0.02567663 -0.21069545 -0.06854682 -0.12268283  0.11670367 -0.12219272  0.09527234  0.03538146 -0.09099923 -0.20622003  0.06787109 -0.15439635 -0.07542947  0.15866398 -0.08005580 -0.06567263 -0.13767912  0.02885731 -0.17311873  0.07506738 -0.07608784  0.10951973 -0.01851841  0.16903626 -0.08734889  0.09869049  0.07394856  0.01897467 -0.11415549  0.21597753  0.22591312 -0.05823883 -0.00103632  0.06581446 -0.21147690 -0.07375815  0.01537756 -0.11858306  0.07563351  0.03029748 -0.16523962 -0.03427782  0.06791040  0.20744172  0.17180751  0.01534382 -0.16255081 -0.15892719  0.26412204 -0.15306114 -0.13558302  0.13576483 -0.11325766 -0.08147485 -0.11133636
  9384280  3263   -0.04416228  0.18776920  0.02409777 -0.05941307 -0.11972182 -0.00921414 -0.20877306  0.07999400  0.35391372  0.07450137 -0.04814653  0.17582351 -0.05332396  0.12302435 -0.02957830  0.13434821 -0.03221477 -0.14122113 -0.02666122 -0.00948201  0.01407518 -0.10242428 -0.22756276  0.16726206 -0.19521167 -0.17653973  0.19145494  0.24314576 -0.13039412  0.07673169 -0.05065204  0.02013530 -0.02267281  0.11405636 -0.16489303 -0.00564402  0.01954992  0.02705891  0.18806471 -0.19996920 -0.07578302 -0.05168972 -0.15470273 -0.02017444  0.15102554 -0.22233488 -0.05643454  0.01738652  0.09845633  0.20355890 -0.15344165  0.05435775 -0.00741077  0.01442187  0.16768716  0.09428172 -0.05056137  0.01396281  0.03778213  0.16643053  0.02837274  0.00506894  0.05903316 -0.11577546
  9386398  2118   -0.04240489 -0.19845160 -0.10644314 -0.00509877  0.06233381  0.06355911 -0.19348589  0.23915017 -0.09133651  0.01932424  0.11973019  0.12748972 -0.15911808  0.07946274 -0.19895741  0.13518687  0.09066610  0.20201022  0.16467682  0.10283082  0.10412423  0.20608236  0.07328952 -0.06574043 -0.12739970  0.00493830 -0.08825975 -0.01824265  0.01771779 -0.06737461  0.18217328 -0.24696909  0.15793875 -0.03989616 -0.10282923  0.20954069  0.19558409 -0.01853340  0.10669344 -0.04845532  0.15483842  0.11395942  0.09380971 -0.15456402  0.08714889  0.01146535 -0.08365919  0.09375028  0.12867949  0.12480857  0.13997649  0.01083041 -0.15366340  0.10726488  0.10338397 -0.17964357  0.04316265 -0.08572902 -0.05408212  0.15755923 -0.14908771 -0.02893850  0.12792759  0.10071786
  9386878  480     0.03025903  0.01120708 -0.01781436 -0.16300601 -0.04293083  0.06505074  0.01909012  0.19379963  0.27303003  0.00412903  0.06901426 -0.03521528 -0.04382962 -0.01580596 -0.07839106 -0.19239363  0.19076473 -0.14628419  0.05960342  0.15403946 -0.03872498  0.03237402 -0.07654687 -0.17219499 -0.00764557  0.10618720 -0.08065395 -0.08362162  0.02074033  0.17860742 -0.11794833  0.23463743  0.02619763  0.01622993 -0.29007595  0.08136314  0.05659413  0.13688550  0.01191871  0.26237470  0.19051031 -0.25219642 -0.07688102  0.17697396  0.07579915 -0.04252479  0.18589846  0.27214876 -0.06097302 -0.10046214  0.08243150  0.00944741 -0.16682020  0.04481514 -0.13813275 -0.00073064  0.02254434  0.07155771 -0.08693107 -0.08765981 -0.15630560  0.03895607 -0.01165590 -0.02020774
  9386927  49     -0.13892618  0.09947643  0.05178612 -0.16044618 -0.03470762 -0.06900875  0.20625699  0.00303881 -0.15722084  0.14187959  0.01179292  0.12037131  0.04294182 -0.03833256  0.11144844 -0.19446472 -0.03295233  0.06124109 -0.07476715  0.04793355 -0.00751625 -0.04091898 -0.01614562 -0.16576222 -0.00100132 -0.01609399  0.07179101  0.03607665  0.07260525  0.02069529 -0.01356067  0.10812990 -0.33017991  0.06899283 -0.14724657  0.13924605  0.12833569 -0.22699855  0.18037448  0.12909155 -0.33280540  0.24288415 -0.01538151 -0.08893585  0.01750676 -0.09263015 -0.00881673  0.13607860  0.16472435 -0.22626654  0.11253556 -0.12568312 -0.12394583  0.13213758  0.17728618 -0.05500781  0.10460989 -0.09240814  0.09674609  0.09940206  0.00099251 -0.14362125 -0.05910409  0.00268155
  9387832  905    -0.05411141 -0.03060833 -0.04138131 -0.20069002 -0.03836845  0.05721329 -0.04949930 -0.04865478  0.05370355 -0.03769317  0.01983871 -0.01821851 -0.17369310  0.07613049 -0.01934753  0.20080576 -0.07281948  0.00571785  0.09951499  0.00777916 -0.23515672  0.02277264 -0.02953032  0.19279558  0.25784115 -0.22156039 -0.15298570 -0.03096650  0.07618697 -0.07849491 -0.00085388  0.02850500 -0.14473131 -0.07602935  0.02944758  0.01486980  0.02961672 -0.09072244 -0.07955478 -0.19110118  0.03172170  0.02232197 -0.28410923 -0.04658397 -0.06259016 -0.01595852 -0.19222223  0.10101031 -0.02931129 -0.20008528  0.16334939  0.06266447 -0.37783462  0.10411470 -0.10840848  0.05249782 -0.00581891  0.02062578 -0.04639552 -0.21278431  0.26937221  0.14978069  0.04145670  0.03626078
  9389834  2002    0.13868242 -0.02380849  0.08114131  0.14462024  0.16287754  0.24460601 -0.05687643  0.13119063  0.01885716 -0.11466023 -0.29792191  0.01061967  0.28242287 -0.15636169  0.14310615 -0.01990081  0.33016456  0.11629694  0.11623452 -0.02509500 -0.15546696  0.02110533 -0.06655914  0.00956349  0.20086951 -0.05449217 -0.06212771 -0.18099163  0.02310085  0.07490772  0.09950907  0.00695909 -0.07690030  0.03869380  0.01366489 -0.03541096 -0.06837888 -0.01107468  0.03263998 -0.17209282  0.00379489  0.11808336 -0.00735305 -0.18289168  0.23715777 -0.07824561  0.09118054  0.06268055  0.07268732  0.15499905 -0.02840162 -0.13349534 -0.07450437  0.15639375  0.02948103  0.14666377 -0.09714555 -0.00041430  0.01783011 -0.03604190 -0.08228466  0.00232270 -0.22607550 -0.14465536
  9391394  1560    0.09434264  0.03571770 -0.02327402 -0.07204250 -0.17866235  0.05624491  0.07605419  0.29842873  0.01809041  0.15483076 -0.45120280  0.00623380 -0.03222101 -0.24050083 -0.03272454  0.07978077 -0.31965274  0.06771210  0.04543415 -0.09215540  0.12127028 -0.10486545 -0.03521548 -0.04272183 -0.02324853 -0.07783076 -0.07544769 -0.09637696 -0.01554869 -0.15595261 -0.00572532  0.00560140  0.24493116  0.09068494  0.05762665  0.04027548 -0.01212618 -0.06056943 -0.18545411  0.04137320 -0.02019528 -0.03829091 -0.02316221 -0.03692103  0.01336019 -0.05025078  0.18154649  0.14158579  0.04004792 -0.02492112 -0.16386227 -0.01283395 -0.10002860 -0.05185537 -0.15027329 -0.02337276  0.22625169 -0.14543995  0.12634921  0.04041793  0.11101415 -0.11368452  0.09059528  0.08130958
  9391633  239    -0.01023761 -0.10599507  0.02481534  0.18901124  0.20445762  0.18322620 -0.02984101  0.03288488  0.13945595  0.13628366 -0.03882715  0.18052742  0.00690701  0.12893286 -0.11903055  0.16385419  0.11413974 -0.16279051 -0.18065693 -0.08950500  0.06262295  0.09210244 -0.07302857  0.04286022  0.14641649  0.09505965  0.11353262  0.04200010  0.15701046  0.07871545 -0.17410527 -0.19899682 -0.20048497  0.15198642  0.02381541  0.06753841  0.03777523 -0.02020364 -0.09432354 -0.03825331 -0.00627631 -0.03089237  0.17327104  0.01288385 -0.09078290  0.05706721  0.08437784 -0.03649897 -0.24611425 -0.15092730 -0.08782705  0.10468256 -0.22974137 -0.18470266  0.02806518 -0.12311982  0.22296713 -0.06045216 -0.06786212  0.03694887  0.07003888 -0.26133039 -0.16513812 -0.05568324
  9394233  2600    0.16130004 -0.05607554 -0.15821316 -0.23325677 -0.01456385  0.10058193  0.11752016 -0.03003724 -0.07573612 -0.14822288 -0.11520663 -0.06698296 -0.11660042 -0.12736997 -0.13648774  0.09499777  0.08279830 -0.06224096  0.12449784  0.08716669  0.14419938  0.10513923  0.05665052 -0.09395086 -0.05282960  0.01596580  0.24604486 -0.05481488 -0.15485791 -0.09470512 -0.27140813 -0.11402892  0.02850523  0.06099044 -0.10535842  0.09191778  0.10915984 -0.09796436 -0.09144037  0.03659820 -0.17814087  0.04067767 -0.08211427  0.03665879  0.17438734 -0.10032247 -0.27690955 -0.23070043 -0.10137906 -0.09121782 -0.06612588 -0.10582748  0.01973925 -0.05237140 -0.19574177  0.05086888 -0.29481391  0.00059134 -0.16122495  0.02822871 -0.02851569 -0.11300494 -0.14814836 -0.07009356
  9394721  488    -0.17729113 -0.08503615 -0.01554245  0.02456313  0.01404863  0.10182317 -0.16441530  0.05799682 -0.05814143 -0.13078138 -0.01701835 -0.02929082 -0.05978554 -0.03943182  0.05006241  0.13534482 -0.19589149  0.07856460  0.28918491  0.21407641  0.24171387 -0.01982937 -0.12006197 -0.01840266  0.04919323 -0.24928222  0.08771661  0.11011856  0.28486081 -0.01603774  0.03876634  0.04072449 -0.18557935 -0.07692701  0.10818939 -0.06810383 -0.20430717  0.09478510  0.02620266  0.21243013  0.10245895 -0.00860760 -0.00635154  0.09077045  0.11445559 -0.03307371  0.09176042  0.04956978  0.08577530 -0.22114238 -0.03158081  0.14972914  0.12975727 -0.14521221  0.12362709 -0.09176939 -0.19755180 -0.04369578  0.10919135 -0.07481771 -0.10175382 -0.08097062 -0.15954493 -0.12702240
  9399306  4585    0.09799667 -0.07757239  0.11071754 -0.04513480 -0.29567632 -0.20924132 -0.03172127  0.04184694  0.07067385  0.03040397 -0.07309525 -0.04589620 -0.15009647  0.03769735  0.23887410  0.04077547  0.04731352  0.02764162  0.07669155 -0.26839832 -0.18573961  0.21708360  0.01319601 -0.09639510  0.00262644  0.01645835  0.09517826 -0.10777902  0.02958949  0.13873897 -0.03288143  0.07753136 -0.16672712  0.08702017  0.13406380  0.14133712 -0.16265245 -0.18627688  0.01300901  0.03571118  0.16646706  0.00063276  0.19188241  0.08694185  0.24601206 -0.03076058  0.06696984 -0.25679096  0.10718136 -0.02995215  0.04605394  0.28360228 -0.01946862  0.02294169 -0.00999471 -0.05211507 -0.02000506 -0.09242706 -0.17964176  0.14116188  0.01286577  0.07175670  0.04337024  0.11401255
  9399646  340     0.06918107 -0.27713930  0.19557755  0.07366387  0.00993025 -0.08039228 -0.18679604 -0.03980012  0.10119052 -0.01119221 -0.03117255 -0.09156354 -0.16346853  0.19793940  0.13540281 -0.09231193 -0.19543264 -0.03709331  0.19126779  0.00146415  0.00125995 -0.14627724 -0.04604277  0.02026396  0.23302042  0.23128504 -0.09329640 -0.09651167 -0.09063932 -0.09070926  0.01387534 -0.18983684 -0.04891834  0.11137841 -0.25409523 -0.08894855  0.06111351  0.13456964 -0.04506435  0.09551936 -0.03663894  0.21158207 -0.12743997  0.04390484 -0.09981770 -0.17471330  0.17728871 -0.17284492 -0.01575638 -0.04298091  0.04333500 -0.08725155  0.07983974  0.19913004 -0.08173583 -0.02967188 -0.02728792  0.09016319  0.05615031  0.16940476  0.06241845 -0.13221344  0.08224852 -0.14233498
  9413347  13701  -0.08156470  0.17560894 -0.07655470 -0.04704866 -0.02396463 -0.05316530 -0.10793426 -0.18488850 -0.04134987 -0.25033674  0.09259870  0.06783718  0.13770561 -0.11588678  0.15819625  0.01790615  0.05280077  0.00560313 -0.15392356 -0.12827859 -0.15680395 -0.17017452 -0.34807172 -0.07233927  0.14828562 -0.12166017  0.05017003 -0.12213327  0.06188410 -0.07121624  0.07576046 -0.31711083  0.13480773 -0.11962179 -0.10791379  0.16576779 -0.03548017 -0.02839773 -0.10822411  0.17567173  0.03060420 -0.03544835  0.05329364  0.05844452 -0.05514351 -0.14759419  0.02420009  0.17422155  0.02778496  0.03791925 -0.00811530 -0.09035876 -0.02944260 -0.16181196 -0.02811864 -0.14708489 -0.13336007 -0.08849301 -0.24972180  0.13022848  0.04403101 -0.09343443  0.14016101  0.04425303
  9416561  3214    0.02323803 -0.03897295  0.07968302  0.00968291  0.20672136  0.19162033  0.08414434  0.04926245 -0.10712656  0.06060322  0.08138131  0.12468560  0.08980578 -0.00223996  0.02942843 -0.04813325 -0.18951009 -0.15257294  0.17144199  0.03047702 -0.11514802 -0.01650750 -0.04681830 -0.01019325  0.06138760 -0.14247310  0.09058325  0.03296464 -0.23316147  0.03612985 -0.04746428  0.01818013  0.13787443  0.05078217 -0.13172785  0.09749284 -0.37902279 -0.03013375 -0.04262015 -0.03976109 -0.10976127 -0.03258612  0.17362240 -0.06299293  0.18010439  0.12996112 -0.06847570 -0.10194502  0.03152702 -0.16523845  0.03255462 -0.05066852 -0.02503512  0.02281275  0.06490720 -0.14795927  0.16920373  0.22269847 -0.11734705 -0.11823154 -0.10362957  0.08368912  0.37213899 -0.16611190
  9420106  3545   -0.06373334  0.03404158 -0.11370502  0.08832302 -0.11411756  0.15392699  0.11707582 -0.09649198  0.21533442  0.15276477  0.06128563 -0.02343316  0.29282216 -0.19557959 -0.12753243  0.06165111  0.02400911 -0.01406765 -0.05433633 -0.03455834 -0.03480005 -0.13065107  0.05975594 -0.35122901  0.01636836 -0.04868054 -0.18570267  0.00613001  0.02187667 -0.29124749  0.10166297  0.14047318  0.05707167  0.07748306  0.21249380 -0.06106578  0.06620287  0.01248211 -0.07708681 -0.05411285 -0.01182612 -0.08639345 -0.09383646  0.06258501  0.02775633 -0.13532376 -0.30809654  0.05513816  0.13044969 -0.11968723 -0.09234613  0.12361516  0.06744912 -0.12496905 -0.16103812  0.08151349 -0.08029155 -0.05159605  0.08638222 -0.15656313  0.18361895  0.01854809 -0.03295060 -0.02296701
  9423007  2901    0.01429265 -0.03116384  0.10806900  0.07515284 -0.02211667 -0.23584400 -0.04813575 -0.03290994  0.00171114 -0.02444730  0.11437191 -0.05945180  0.03403279  0.10896006 -0.18009166  0.03491545  0.28900042 -0.04031339  0.08416435 -0.10317959  0.01498495 -0.01710422 -0.31114717  0.12397490 -0.13424941 -0.17805203 -0.15737832 -0.09420970 -0.01698166 -0.03661660 -0.17107639  0.17066518  0.10381824 -0.06971186  0.22053499  0.25334800  0.01703067 -0.17849546  0.06534506  0.15123818  0.08262932  0.11316247  0.11406341 -0.13404824 -0.07384680 -0.11876149 -0.17060761 -0.00039468 -0.15186143  0.02252177 -0.11367387 -0.16321434  0.00840894  0.04527838 -0.09031815 -0.05621136  0.05980643  0.04834778 -0.20584792  0.02102261  0.17782254 -0.21640477 -0.04625553  0.07874839
  9424387  1380    0.08085087 -0.15249753  0.05275192 -0.08282178  0.09096236 -0.13929663  0.25397236 -0.06805396  0.11172424 -0.25026976 -0.25177827  0.22675670  0.01848080  0.20845761  0.01450806  0.16935474 -0.09515890 -0.06117651 -0.06406372 -0.13992864  0.05199970  0.06034451  0.06224164  0.08827814  0.01067867  0.05112338 -0.17934993  0.07053510  0.04262816 -0.02742688 -0.06240111 -0.00169592  0.07156309  0.10986995 -0.15278075 -0.03065926  0.07637496 -0.17739441 -0.11418448  0.01198753  0.05996611 -0.11254587  0.13370002  0.11335803 -0.02120677 -0.16624674 -0.01491188 -0.04322158  0.09561125 -0.18514935 -0.17882616  0.11147443 -0.12248719  0.14595803 -0.04932710  0.12468604  0.01181276 -0.26763243 -0.11145779 -0.07527951 -0.06273753  0.11138743 -0.02995320  0.28630998
  9426626  2239    0.07694229  0.10261245 -0.28517463 -0.02227887  0.13927904 -0.05753886 -0.11105145 -0.26948935  0.04492108  0.12671915  0.03973551 -0.00024786 -0.03831215 -0.05383872 -0.00360987 -0.17757071 -0.09814622  0.08148398 -0.07380115 -0.39429449 -0.07728479  0.01425821  0.02647584  0.00731737  0.25630223 -0.03736081 -0.19255560 -0.10879663 -0.26807267  0.15882703  0.01184956  0.07777020 -0.17668611 -0.03174564 -0.00868702 -0.09848106  0.06843617 -0.05443855  0.11936492 -0.01728832  0.22317548  0.11165215 -0.13876332 -0.03809443  0.05112124 -0.09926949  0.19791944 -0.11444792 -0.01546105  0.07541438 -0.00665241  0.12348738  0.06422746  0.03199442 -0.04335207  0.03559559 -0.06516189  0.07887439  0.00990099  0.06916456  0.09057675 -0.06949339  0.04949715  0.25068329
  9426737  111    -0.15938396 -0.01405754 -0.07478843  0.04624495  0.07316737  0.18327620  0.02806697 -0.16752204  0.00381038 -0.07678671  0.09661108  0.11816001 -0.14112938 -0.02002171 -0.13814393 -0.14532816  0.04457455 -0.18329470 -0.02443137  0.01629380 -0.09729409  0.08934317  0.16852355  0.21047827 -0.05439676  0.09444576  0.14431903 -0.16937132 -0.22379006  0.01924659  0.07766207  0.09842639 -0.10263918  0.14352085  0.08410737  0.01333128 -0.14470195  0.04154716 -0.03793581 -0.18184660 -0.13831553 -0.02825667  0.22160630  0.21143192 -0.03684190  0.09560658 -0.23551115 -0.18780483 -0.11637500  0.20748882 -0.14300058 -0.13050784 -0.20840340 -0.04893847  0.04808013  0.03085975 -0.00955300 -0.06248195 -0.04767183 -0.22222480  0.12279010 -0.02682136  0.16470440  0.05201771
